Date,AT,BE,CY,FI,FR,DE,GR,IE,IT,LT,MT,NL,PT,SK,SI,ES,US
2005Q2,-1.8506687636313197,-1.8247552083822,,-1.0237985131308198,-0.002794332858039761,1.6785682509470319,-0.5828281778041408,,0.7539342111245078,,,0.29692434394380984,0.5156922014467507,,,-3.6369998680262,3.919
2005Q3,-1.1881753604201002,-1.8799560624916098,,-0.9506029459380798,-0.40018288485887976,0.20862324879400984,-1.1180140282218232,,-0.043266032441910074,,,-1.22179885893749,0.35047095726815986,,,-3.88969811866481,4.332
2005Q4,-1.2969442760721699,-1.56257020214575,,1.12727305574875,-0.13065107715905988,-0.1614164461851899,-1.6071079699988302,-5.71734214363628,-0.057915932882530274,,,-1.5746262627570102,-0.022644325414364785,,,-4.086797930586259,4.399
2006Q1,-1.8080178134898501,-0.9035022998320299,,-1.68265747759584,-0.25033873010026997,-0.8668196853308299,-4.743306425037021,-5.56492166784877,0.008665349642419606,-6.57466658684803,,-0.7043094668601699,-0.2142975992470849,,,-4.404225217302111,4.853
2006Q2,-0.26824958542343946,-0.00991283902175999,,-1.47918646064644,-0.8854478397779602,-1.83632732402282,-4.417681302674989,-3.85240662938426,0.47938299487591984,-7.1494869141698505,,-1.3751421637341799,-0.94196492982679,,,-4.01052159038357,5.145
2006Q3,-0.87298315449886,-0.3416098161793997,,-1.8240115632742304,-0.5451557694555698,-1.6964767360718804,-3.86377663986211,-6.641337577985951,0.32818653387899976,-6.71353004081091,,-0.7841902512060996,-0.8824674372494699,,,-3.80714698204863,4.6335
2006Q4,-0.9041092555170804,-0.49080209562810984,,-2.54686396294983,0.06228761667631,-2.4240835973544796,-5.383173014562821,-4.4654368476400705,-0.20621916629822046,-7.54050843654587,,-0.46632864632349813,-0.8621520826549398,,,-2.69910138034741,4.7002
2007Q1,-1.7386537323408802,-1.3966650345105198,,-2.37106719757061,0.3644325999802702,-1.8577463011207804,-0.9713945926925307,-8.63168933623082,0.3173578561819297,-9.985410493625668,,-1.5772766744574795,-0.85154747465806,,,-2.1719103432525,4.6483
2007Q2,-1.9230092537641394,-0.7576429416576702,,-3.3123946728232,1.1243022583702902,-0.7418944009224204,-3.07554689978635,-6.35592672622913,1.44473866413407,-10.95238993188456,,-0.23444191831146988,0.11879977556192944,-7.35379650515457,-5.802161103661341,-1.5594009319787099,5.0265
2007Q3,-0.8266197843140297,-0.6919337723363301,,-3.62399439909268,0.5379430278994399,-0.84557979677817,-1.9491048074761297,-1.949807343711741,1.5469430417586405,-13.253469012648019,,-0.5725929932140903,0.018087322094269886,-7.806894411529121,-5.5153240315496195,-1.49845328083032,4.5944
2007Q4,-1.3776844731429505,-1.3855197590181905,,-4.36047059417278,-0.036305543658770034,-0.7630448256928095,0.039493227999349956,-6.26518127891049,2.261791783472468,-13.871842323493938,,-1.6186735068730798,-0.9936012919738202,-12.3201338416348,-6.43301467988673,-2.77776573546619,4.0347
2008Q1,-2.3291143915892,-1.5341437007382797,,-2.7848104797717803,-0.6350862315101002,-1.7101907174936901,-2.3523908059908902,2.3321153411386404,0.39680472978378956,-11.97915312448846,-5.15254405321283,-1.3375125515937905,-0.2953345542905903,-8.118764187697089,-7.11185830071859,-2.67645208180914,3.445
2008Q2,-0.8409444235174197,-1.7075647185067804,,-1.0109533223270701,0.9909734947743554,0.2360600243572104,1.7625809030454693,3.89761310673977,1.6715539715611036,-10.844916244595531,,-0.7397058579093603,1.4489390556291468,-6.54341797039512,-6.7171479589078205,-1.4636362446912001,3.9749
2008Q3,-0.8645619124220105,-1.376495427880225,,-1.0984499245230337,1.1862588455186622,0.47858998487864013,0.9597050992869265,2.1933854690183603,2.2817548237014202,-6.386972335997929,,-0.9221552644132802,1.0901343272979143,-6.32260314171958,-3.8559320715370298,-1.1126291393641439,3.822
2008Q4,2.65146417997355,2.50186101970164,,2.4484808502058804,3.3621202516620405,3.12858363307814,3.7988402222756594,11.76762021832976,5.025459458852099,6.629285359960589,,1.1307092454190069,4.2272949733772105,-1.1791202053094154,2.86743907380492,2.8224941705579,2.219
2009Q1,7.98997290267852,6.01523575953267,,11.274926058447662,6.82717118632315,9.22099526808705,10.90609234514765,13.98486184837985,10.015573395560999,18.166290366134852,,5.66344483700981,8.954864571645896,7.743426269929781,10.073456226310789,7.884629958100753,2.668
2009Q2,9.523465390613914,7.906522075523345,,12.660633978019527,7.389516991551298,9.758582549811035,8.030406454777197,15.249861396722629,10.227222904025698,16.92617806418335,,6.54031431890179,9.23092110219614,8.924544189568621,13.341038126365646,9.129328826007757,3.536
2009Q3,7.150203705143813,6.6478456967428095,,12.224979887523046,6.927250382515851,8.96620807539293,7.9372621291465,16.44019650735159,8.865926720837813,23.151516473876782,,7.057649019452224,8.1052386868278,8.70770017819162,13.70898397390592,8.774326199451036,3.305
2009Q4,3.6270621611426552,2.8508478784526465,,10.682169171805592,4.145951916904508,6.290917789600039,6.56029185672743,13.24355957474765,5.86934644126098,20.980555611949278,,5.242263754528433,6.317934777067593,8.726855891576593,9.18111225106766,6.345147576508346,3.837
2010Q1,2.249307727847885,-0.07172439917532625,,2.2660894932724966,0.9761292422072598,0.028274541946164966,2.9116773763989205,7.736345757678907,1.8202934157060862,6.891760944912088,,1.60675945693478,2.168685903967746,-3.1765576716260533,4.1896203230047995,2.539063214189805,3.833
2010Q2,-1.36588118906643,-2.4027193164161598,,-2.222286425411587,-0.36467903879235997,-3.0209931141607997,10.60926154623354,5.7956681058995105,0.8276039292354105,4.126983526820972,,0.5019218394306599,2.54356932260934,-3.37122343812021,0.3404693712772999,2.549537628750962,2.935
2010Q3,-1.44565926272738,-2.18706976432762,,-1.2763872090907098,-1.11551746226889,-3.5045391592632598,12.884989204038611,3.453998412583312,0.4184469851542898,1.9514952960220264,-1.4743378541353005,-0.27504161244288006,2.8986054054201906,-2.8947913747164202,0.1396609399249702,2.2107428635344712,2.512
2010Q4,-0.61716061665601,-1.4637281329321001,,-4.49438812353271,-0.4829717943396601,-3.2051493625166305,16.599005945471532,5.562897199040747,0.8526446254703095,-2.93946401414516,-1.4924500818992303,-0.31140542836581986,3.0689134169866206,-1.14637982766921,0.13000418316868068,2.873315447922679,3.288
2011Q1,-4.42622444108591,-1.4187071374094602,,-4.6447197430675,-0.9273672551137198,-4.43843720943082,18.357577897161818,6.747461223956951,0.39925633876014954,-4.204880394645251,-0.1746486984685398,-0.80058321676883,4.909751696425779,-2.3099978856670997,-0.28776322329107984,1.8641496607580073,3.468
2011Q2,-3.55097495042561,-1.0210976967240797,,-2.1040233362139897,-0.9674099141163,-2.7151438838778397,21.815456600853757,8.10051507086026,0.6638460755496993,-5.49062975035423,0.58268790603185,-0.8842955481798502,8.557867381178768,,2.0299575269995653,2.3409106925256964,3.16
2011Q3,-2.97218653280405,-1.5655357453567504,,-4.22877406009049,-1.6147180140436603,-4.10675408190635,27.70126545875532,5.908918654680814,2.108469037810774,-6.100878149165069,0.4709919753619327,-2.19561343818917,10.08251215976718,,3.271762276006596,3.0842260538379405,1.917
2011Q4,-1.1936499112319563,-0.7130251022794001,,-1.588950880442641,-0.8937200695341099,-2.97523289633003,42.86607093817137,6.107520436511146,4.583712026705662,-2.9363260358162897,0.09804891782941016,-0.2131956154518019,13.03640595815996,,4.330758323306627,4.1854762819483,1.876
2012Q1,-1.4405890482805799,-0.97960509370306,,-0.9466565149775108,-0.1088346658161059,-1.217478829722764,27.27486885183246,4.860733718890484,4.219521086043001,-1.7617574283959998,1.6903610157541993,0.7217990488960613,11.38142392758465,,4.02124479009527,5.96513338354824,2.214
2012Q2,0.00661233471314468,-0.360139973582306,,0.2170853854924899,0.2556283632261692,-1.254646760525016,33.050128625188066,4.589491483207559,5.7230752661529305,0.026986423387579617,-1.15683393195058,0.5236588425631566,11.50153211341987,,6.231278275417569,7.6971440195767595,1.643
2012Q3,-0.9509061068705098,-0.864782756181166,,1.03310218989907,-0.132283226875679,-0.944630478643796,26.46285790832099,3.6358434833943623,5.245590071710261,-3.06804840671589,-2.4376666150894697,0.7633196983339599,10.73143177644909,,5.6331056552077605,6.23296830387789,1.633
2012Q4,-1.669190926426177,-0.7765469599460939,,1.4789862518599401,0.4424305682379117,-0.9532759552966958,14.72263004547704,2.3909846773233197,5.25280617850061,-2.62673419743566,-2.8204621711508002,-0.050978836402659766,9.60378713711154,,6.6399006690437705,5.32886148673837,1.757
2013Q1,0.6651377667218601,1.0123646388372514,,2.60794581266432,1.0460396858286851,0.02319729187125702,17.658908893251315,4.577980513810133,5.75658215048586,-2.3625931794728894,-2.8720462217594798,-0.5965006366715719,9.70524689959515,0.3765416839569307,7.044645591697529,4.8471342973041995,1.852
2013Q2,0.2819048258109163,0.8344060409455138,,1.130181802097844,0.7680781309254852,-0.19346046904576203,14.761326927436647,3.3511642249713116,5.55985852324443,-1.7282828798630203,-4.222976554988681,0.32732631660037526,7.420177250978911,0.7500872780489107,6.479018395318099,4.75865010220012,2.487
2013Q3,-0.03953591695576075,0.8820148752794003,,0.659183179151816,0.8041380909520629,-0.44581780110716795,12.49824808050063,-0.47382084832821647,4.93421945192602,1.106057595191849,-3.6010033933757297,-0.47248861938513464,6.935106537906245,0.7902002262852221,6.22751907544801,4.37427266389688,2.615
2013Q4,-0.4732133282870401,0.9818855137432158,,1.024660986171968,0.5769639517876499,-0.8567674452366099,13.16854753345796,0.793626786059598,4.364524245782016,0.046212071076265016,-1.1841366161142988,-0.6975837128407099,4.037417191202866,0.8615593764564073,1.5538408878807957,4.349260136892753,3.006
2014Q1,-0.5757418073346581,-0.3868992420371298,,0.590327686120881,0.09008912110392919,-2.7068926431381204,7.204641860295029,-5.42859292863106,2.660420857312474,-1.2589513553406433,-6.813256742942428,-0.3591042310013789,2.9564715838423954,,0.784112015253577,2.7172862690204687,2.724
2014Q2,-1.1384812301308629,0.07604950128804511,,1.184749541873309,0.268683789120881,-1.63212630226956,6.99611084445812,-7.479955528079898,2.1523747545151886,-1.3660963185131294,-5.1040795314209575,-1.2575284131989002,3.3722397005205536,-0.4341944784140712,-0.43483773102965895,1.4793548290648308,2.516
2014Q3,-1.224268636153301,-0.4469511707020628,,0.368359049424073,-0.22891187408853408,-1.590511159310739,6.020551707679465,-6.075351932379769,2.4360652521226243,-0.8836474821936986,-5.660193490115473,-1.183115164218429,2.951011793095365,-1.3068747039816588,-0.45334894929323477,0.803697050193928,2.508
2014Q4,-1.060413500531755,-0.9577379121468621,,0.149138660188521,-0.15820666487143997,-2.240445247957222,10.648574783977697,-7.583421735313458,1.7341442914224166,-0.28759163438139224,-9.929791799155074,-1.8213438020711141,2.227715077237119,-2.161418614540892,0.5685776548235741,-0.24486256943905405,2.174
2015Q1,-1.112105550171383,-1.083197972910403,,0.6857043730494394,-0.583558255937008,-0.9733443963150945,13.694506523983497,-27.87873692652014,1.4223688412493791,0.39629279645257975,-9.963143083950655,-2.240508374947963,-0.2260771140889275,-3.527210047903923,-0.4993201231202482,-0.8809616602285297,1.934
2015Q2,-0.7392090604859388,-1.6611702877911152,,0.33398798337119207,-0.08987158185297006,-1.9531458382044589,16.932061437875422,-20.090136715141277,1.7128824069545292,0.5484616570381868,-10.0706415133495,-1.9336245589586387,0.5112643726316151,-3.29453715010333,1.050948824628163,-1.3023646304303678,2.333
2015Q3,-1.411556971213231,-1.818660569550529,,0.855015129677315,-0.09686449271615849,-1.804142652843319,12.947858883020059,-23.479975774977962,0.885026675669943,0.1499924843649172,-11.01831722994835,-2.071814761788918,-0.2578267101288789,-3.918208799782861,0.28963605445460416,-1.804279891717357,2.06
2015Q4,-0.9467882582151291,-2.28410392921541,-0.5808781053433201,-0.06278508779274916,-0.028383560860189005,-1.124406062956307,9.177625916653337,-23.23088535694033,0.05032773186943107,-0.3167353057999327,-11.06113553186594,-1.117475126764043,0.461225065298867,-3.5046411862760563,0.3571670621154759,-2.1291565292792596,2.275
2016Q1,-2.480607255462252,-2.8770255005509098,-1.1266400043936304,-2.2244461657685384,-0.6914356178610435,-2.5904540738526833,10.283515613720052,0.22434199180388925,-0.18295166658945083,-1.9768949349642582,-6.762695872128731,-1.970087403411162,0.8008175335688159,-1.915004476020532,-0.47755669773222387,-1.6379188041223052,1.784
2016Q2,-2.6015827284467674,-3.3610704239473,-0.015577465971390758,-2.643198430586164,-0.7005454339182899,-2.495558449003158,10.478083048139087,-3.07406017093144,0.5091298717006039,-1.5989342395540262,-5.178224742044915,-1.4301641545887613,1.3014442231870091,-0.896792015963781,-1.7004153071802202,-0.9099781577942352,1.492
2016Q3,-2.4607134177423102,-3.4620984570234397,-3.022314533623757,-3.3665870744859467,-0.945090344612125,-2.579269089680812,8.367587058043952,0.3523989342788951,-0.317572646419356,-2.847987705591458,-5.955154466149474,-2.2834214410090024,0.26351116559715004,-0.49742109766907405,-2.9705400348559152,-1.922917620775717,1.606
2016Q4,-3.37535042025862,-2.8900956889070297,-2.329305353431801,-3.0542530268004136,-1.098213757919811,-2.7673070796121904,7.576295818520983,-9.829573167108387,0.3199345741181008,-3.7981133999768,-5.01006159427596,-3.451267044974147,0.09414779987921973,-0.45790384940684237,-3.766245410003494,-2.033570734587554,2.432
2017Q1,-4.11555494065479,-4.03493473052696,-2.7969973069301806,-4.37981790935596,-1.66757964701437,-3.81859738145648,5.601334464573171,-4.286259344631823,-0.68311131803885,-6.12165749883998,-7.63655612607894,-3.83955056378362,-1.1371018252250296,-1.9331957236209787,-5.60190453737885,-3.66098910035377,2.395
2017Q2,-3.67590774408188,-2.91442577587241,-3.2009911719985302,-3.147749682311171,-2.4243511240552693,-3.19650602308353,2.483770866344879,-7.354580749738448,-1.1373971181166298,-7.256561767288949,-7.09351629759326,-4.06286066315189,-2.16673030420065,-2.747041642602512,-5.17080872341446,-3.6166428745919097,2.302
2017Q3,-4.10698569794667,-2.92564226749552,,-2.6719195800138937,-2.963225598504826,-4.03678171163947,2.702789876459679,-13.263665684195075,-0.5627440517145301,-8.045270399042131,-6.27891243920598,-3.80608193773141,-2.12537597029233,-3.98530411780318,-4.90450736834184,-2.8942217579320495,2.326
2017Q4,-3.83885253375262,-3.47869428533097,,-3.047030643046804,-3.50129314935194,-4.37122770777256,1.1713631821356625,-5.970157842204457,-0.8247651189426572,-7.396958769293441,-4.829998218057639,-3.70953258630228,-2.7718953272046,-5.01843240881694,-6.5970800176832505,-2.86373898019498,2.411
2018Q1,-4.25782346861102,-2.11761271364054,,-2.350902505239507,-3.04296438448247,-3.1190619134771502,1.7916981415918731,-11.456971449887835,-0.1755362476539961,-5.80442176104034,-4.973381005598548,-3.4799061342639397,-1.786016211633503,-5.37004772865924,-4.937472260973,-2.466874079329632,2.744
2018Q2,-3.7781632251143797,-2.4878561886978803,,-2.389336456890241,-3.12667570670882,-3.59015425498577,2.08527285192232,-10.083188300595687,0.8546295162604123,-5.34580509181968,-7.734922363306709,-3.88984468457616,-2.14543875794297,-6.15638503346822,-5.27360635551873,-2.82676941883343,2.851
2018Q3,-3.31969203146968,-2.85153069840252,-4.091982427880881,-1.9784724279505599,-2.9531217285163702,-2.56080990030818,1.28437278562853,-7.040868707582643,1.2248982060500269,-4.81528097610637,-7.37060321973964,-3.8387556126849995,-2.20722013003728,-5.96693103773206,-5.46886379394854,-3.01321435130947,3.056
2018Q4,-4.12382227223829,-3.2685271431631198,-3.9824328712724997,-1.7075203069694451,-2.46111844492785,-2.337224471239441,1.4283780221740097,-3.57871727946495,1.2241487400354671,-5.1023840345426805,-8.413643327027941,-3.73214548614229,-1.396046118934627,-4.74476698187382,-4.18293420143914,-2.3958502858459902,2.691
2019Q1,-3.21370106095364,-3.03976082301838,-3.33965700926968,-1.369568694687973,-2.67767863667958,-2.4094174311918968,1.561980607275272,-7.448097618678672,1.2658700327168,-5.28603956162638,-6.89564169619634,-4.35525201135243,-1.9175077860561633,-4.935568589112769,-4.10618577241716,-2.13377060972482,2.414
2019Q2,-3.71061799506155,-3.2734779456492102,-2.78098168105388,-2.36001246847058,-2.91743220154371,-2.3832922402522687,-0.6424293896850317,-5.3011639806277895,0.8955170296192239,-5.919602580467469,-5.34357407817781,-4.515873286071209,-2.133693231109651,-4.79821749315356,-3.7720180349633203,-2.5794496431083047,2.0
2019Q3,-3.56733364913082,-3.05292516248185,-2.270929127465912,-2.835339917220181,-2.884172261635169,-2.723112563162063,-0.8674345090686519,-5.280928362266495,-0.016947049027057015,-5.97164516407182,-5.15732547852538,-4.8657325603015,-1.619670349085182,-4.9432592364803,-4.088160693495119,-2.12228044010311,1.673
2019Q4,-2.316311319355097,-1.685888368577401,-2.382088687585547,-1.291914184376963,-1.8469243692694892,-1.820132719849094,0.3944219579606346,-7.119836910941263,1.0403647124691782,-5.42853790275673,-5.73158830776885,-4.35985643224289,-2.000019922829728,-4.786348859895059,-2.98105912622642,-1.7723463011048222,1.91
2020Q1,1.03330098268315,1.5092090409355499,-0.642565848517413,-0.17321362265929208,3.73580219955426,0.22730342496033007,2.180942364663713,-5.412161430097701,6.716730366000786,-4.46204584319101,-1.262292138813822,-1.2099269713053782,2.770408930059542,1.45822826119569,2.37481225160596,4.230883121772238,0.699
